id,dataset,model_name,task_type,gold_answer,n_templates,sens_heuristic,sens_judge,eas,signed_eas,mean_heuristic,mean_judge,stab_sem,effect_role_heuristic,effect_fmt_heuristic,effect_prefix_heuristic,effect_role_judge,effect_fmt_judge,effect_prefix_judge,trizone
arc_1010,arc_challenge,mistral-nemo:latest,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1010,arc_challenge,mistral:instruct,mcq,D,8,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1010,arc_challenge,qwen2.5:3b,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1010,arc_challenge,qwen2.5:7b,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1022,arc_challenge,gemma2:2b,mcq,D,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,-0.25,0.25,-0.25,stable
arc_1022,arc_challenge,gpt-4o,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1022,arc_challenge,gpt-5,mcq,D,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1022,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1022,arc_challenge,llama3.2:1b,mcq,D,8,0.5,0.33071891388307384,0.16928108611692616,0.16928108611692616,0.5,0.125,,0.0,-1.0,0.0,-0.25,-0.25,0.25,stable
arc_1022,arc_challenge,llama3.2:3b,mcq,D,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,0.25,0.25,0.25,stable
arc_1022,arc_challenge,mistral-nemo:latest,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1022,arc_challenge,mistral:instruct,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1022,arc_challenge,qwen2.5:3b,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1022,arc_challenge,qwen2.5:7b,mcq,D,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,0.25,0.25,0.25,stable
arc_1025,arc_challenge,gemma2:2b,mcq,C,8,0.5,0.5,0.0,0.0,0.5,0.5,,0.0,-1.0,0.0,0.0,-1.0,0.0,stable
arc_1025,arc_challenge,gpt-4o,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1025,arc_challenge,gpt-5,mcq,C,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1025,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,-0.25,0.25,-0.25,stable
arc_1025,arc_challenge,llama3.2:1b,mcq,C,8,0.4841229182759271,0.5,0.015877081724072872,-0.015877081724072872,0.375,0.5,,-0.25,-0.75,-0.25,0.0,-1.0,0.0,stable
arc_1025,arc_challenge,llama3.2:3b,mcq,C,8,0.33071891388307384,0.4841229182759271,0.1534040043928533,-0.1534040043928533,0.875,0.625,,-0.25,-0.25,0.25,-0.25,0.25,0.75,stable
arc_1025,arc_challenge,mistral-nemo:latest,mcq,C,8,0.33071891388307384,0.4841229182759271,0.1534040043928533,-0.1534040043928533,0.875,0.375,,-0.25,-0.25,-0.25,-0.25,0.75,-0.25,stable
arc_1025,arc_challenge,mistral:instruct,mcq,C,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1025,arc_challenge,qwen2.5:3b,mcq,C,8,0.4841229182759271,0.33071891388307384,0.1534040043928533,0.1534040043928533,0.375,0.125,,-0.25,-0.75,-0.25,-0.25,-0.25,-0.25,stable
arc_1025,arc_challenge,qwen2.5:7b,mcq,C,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,-0.25,0.25,-0.25,stable
arc_1034,arc_challenge,gemma2:2b,mcq,A,8,0.4841229182759271,0.0,0.4841229182759271,0.4841229182759271,0.625,0.0,,-0.25,0.25,0.75,0.0,0.0,0.0,artifact
arc_1034,arc_challenge,gpt-4o,mcq,A,8,0.4330127018922193,0.4330127018922193,0.0,0.0,0.75,0.75,,0.0,-0.5,0.5,0.0,-0.5,0.5,stable
arc_1034,arc_challenge,gpt-5,mcq,A,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1034,arc_challenge,llama3.1:8b,mcq,A,8,0.5,0.5,0.0,0.0,0.5,0.5,,0.0,-1.0,0.0,0.0,-1.0,0.0,stable
arc_1034,arc_challenge,llama3.2:1b,mcq,A,8,0.4330127018922193,0.33071891388307384,0.10229378800914546,0.10229378800914546,0.25,0.125,,-0.5,-0.5,0.0,-0.25,0.25,0.25,stable
arc_1034,arc_challenge,llama3.2:3b,mcq,A,8,0.5,0.5,0.0,0.0,0.5,0.5,,0.0,-1.0,0.0,0.0,-1.0,0.0,stable
arc_1034,arc_challenge,mistral-nemo:latest,mcq,A,8,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1034,arc_challenge,mistral:instruct,mcq,A,8,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1034,arc_challenge,qwen2.5:3b,mcq,A,8,0.5,0.4330127018922193,0.0669872981077807,0.0669872981077807,0.5,0.25,,0.0,1.0,0.0,0.0,-0.5,0.0,stable
arc_1034,arc_challenge,qwen2.5:7b,mcq,A,8,0.4841229182759271,0.0,0.4841229182759271,0.4841229182759271,0.625,0.0,,0.25,0.25,-0.75,0.0,0.0,0.0,artifact
arc_1039,arc_challenge,gemma2:2b,mcq,B,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1039,arc_challenge,gpt-4o,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1039,arc_challenge,gpt-5,mcq,B,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1039,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,0.0,0.25,,0.0,0.0,0.0,-0.5,-0.5,0.0,stable
arc_1039,arc_challenge,llama3.2:1b,mcq,B,8,0.4841229182759271,0.4841229182759271,0.0,0.0,0.375,0.375,,-0.25,0.75,0.25,-0.25,0.75,0.25,stable
arc_1039,arc_challenge,llama3.2:3b,mcq,B,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_1039,arc_challenge,mistral-nemo:latest,mcq,B,8,0.4841229182759271,0.33071891388307384,0.1534040043928533,0.1534040043928533,0.625,0.125,,0.25,-0.75,0.25,0.25,0.25,0.25,stable
arc_1039,arc_challenge,mistral:instruct,mcq,B,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1039,arc_challenge,qwen2.5:3b,mcq,B,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,0.0,0.125,,0.0,0.0,0.0,-0.25,-0.25,-0.25,stable
arc_1039,arc_challenge,qwen2.5:7b,mcq,B,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,1.0,0.75,,0.0,0.0,0.0,0.0,0.5,-0.5,stable
arc_1043,arc_challenge,gemma2:2b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1043,arc_challenge,gpt-4o,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1043,arc_challenge,gpt-5,mcq,C,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1043,arc_challenge,llama3.1:8b,mcq,C,8,0.5,0.5,0.0,0.0,0.5,0.5,,-0.5,-0.5,0.0,-0.5,-0.5,0.0,stable
arc_1043,arc_challenge,llama3.2:1b,mcq,C,8,0.5,0.5,0.0,0.0,0.5,0.5,,0.0,-1.0,0.0,0.0,-1.0,0.0,stable
arc_1043,arc_challenge,llama3.2:3b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1043,arc_challenge,mistral-nemo:latest,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1043,arc_challenge,mistral:instruct,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1043,arc_challenge,qwen2.5:3b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1043,arc_challenge,qwen2.5:7b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1052,arc_challenge,gemma2:2b,mcq,D,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1052,arc_challenge,gpt-4o,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1052,arc_challenge,gpt-5,mcq,D,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1052,arc_challenge,llama3.1:8b,mcq,D,8,0.4330127018922193,0.33071891388307384,0.10229378800914546,0.10229378800914546,0.25,0.125,,-0.5,-0.5,0.0,-0.25,-0.25,-0.25,stable
arc_1052,arc_challenge,llama3.2:1b,mcq,D,8,0.4330127018922193,0.0,0.4330127018922193,0.4330127018922193,0.25,0.0,,0.0,0.5,-0.5,0.0,0.0,0.0,artifact
arc_1052,arc_challenge,llama3.2:3b,mcq,D,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1052,arc_challenge,mistral-nemo:latest,mcq,D,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1052,arc_challenge,mistral:instruct,mcq,D,8,0.5,0.0,0.5,0.5,0.5,0.0,,0.0,-1.0,0.0,0.0,0.0,0.0,artifact
arc_1052,arc_challenge,qwen2.5:3b,mcq,D,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1052,arc_challenge,qwen2.5:7b,mcq,D,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_1059,arc_challenge,gemma2:2b,mcq,B,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1059,arc_challenge,gpt-4o,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1059,arc_challenge,gpt-5,mcq,B,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1059,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_1059,arc_challenge,llama3.2:1b,mcq,B,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_1059,arc_challenge,llama3.2:3b,mcq,B,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_1059,arc_challenge,mistral-nemo:latest,mcq,B,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_1059,arc_challenge,mistral:instruct,mcq,B,8,0.5,0.4330127018922193,0.0669872981077807,0.0669872981077807,0.5,0.25,,0.0,-1.0,0.0,0.0,-0.5,0.5,stable
arc_1059,arc_challenge,qwen2.5:3b,mcq,B,8,0.4330127018922193,0.5,0.0669872981077807,-0.0669872981077807,0.75,0.5,,0.5,-0.5,0.0,0.5,0.0,0.5,stable
arc_1059,arc_challenge,qwen2.5:7b,mcq,B,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,1.0,0.75,,0.0,0.0,0.0,0.0,0.5,-0.5,stable
arc_1080,arc_challenge,gemma2:2b,mcq,A,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,1.0,0.75,,0.0,0.0,0.0,0.0,0.5,0.5,stable
arc_1080,arc_challenge,gpt-4o,mcq,A,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1080,arc_challenge,gpt-5,mcq,A,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1080,arc_challenge,llama3.1:8b,mcq,A,8,0.33071891388307384,0.5,0.16928108611692616,-0.16928108611692616,0.875,0.5,,0.25,0.25,0.25,0.0,1.0,0.0,stable
arc_1080,arc_challenge,llama3.2:1b,mcq,A,8,0.5,0.0,0.5,0.5,0.5,0.0,,0.0,-1.0,0.0,0.0,0.0,0.0,artifact
arc_1080,arc_challenge,llama3.2:3b,mcq,A,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1080,arc_challenge,mistral-nemo:latest,mcq,A,8,0.4330127018922193,0.4330127018922193,0.0,0.0,0.75,0.75,,0.0,0.5,-0.5,0.0,0.5,-0.5,stable
arc_1080,arc_challenge,mistral:instruct,mcq,A,8,0.5,0.33071891388307384,0.16928108611692616,0.16928108611692616,0.5,0.125,,0.0,1.0,0.0,-0.25,-0.25,0.25,stable
arc_1080,arc_challenge,qwen2.5:3b,mcq,A,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_1080,arc_challenge,qwen2.5:7b,mcq,A,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1083,arc_challenge,gemma2:2b,mcq,A,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1083,arc_challenge,gpt-4o,mcq,A,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1083,arc_challenge,gpt-5,mcq,A,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1083,arc_challenge,llama3.1:8b,mcq,A,8,0.33071891388307384,0.33071891388307384,0.0,0.0,0.125,0.125,,-0.25,-0.25,0.25,-0.25,-0.25,-0.25,stable
arc_1083,arc_challenge,llama3.2:1b,mcq,A,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1083,arc_challenge,llama3.2:3b,mcq,A,8,0.5,0.33071891388307384,0.16928108611692616,0.16928108611692616,0.5,0.125,,0.0,-1.0,0.0,0.25,-0.25,0.25,stable
arc_1083,arc_challenge,mistral-nemo:latest,mcq,A,8,0.5,0.0,0.5,0.5,0.5,0.0,,0.0,-1.0,0.0,0.0,0.0,0.0,artifact
arc_1083,arc_challenge,mistral:instruct,mcq,A,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1083,arc_challenge,qwen2.5:3b,mcq,A,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_1083,arc_challenge,qwen2.5:7b,mcq,A,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_1086,arc_challenge,gemma2:2b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1086,arc_challenge,gpt-4o,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1086,arc_challenge,gpt-5,mcq,C,8,0.4841229182759271,0.4841229182759271,0.0,0.0,0.375,0.375,,-0.25,0.75,-0.25,-0.25,0.75,-0.25,stable
arc_1086,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1086,arc_challenge,llama3.2:1b,mcq,C,8,0.4330127018922193,0.0,0.4330127018922193,0.4330127018922193,0.75,1.0,,0.5,0.5,0.0,0.0,0.0,0.0,artifact
arc_1086,arc_challenge,llama3.2:3b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1086,arc_challenge,mistral-nemo:latest,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1086,arc_challenge,mistral:instruct,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1086,arc_challenge,qwen2.5:3b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1086,arc_challenge,qwen2.5:7b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1090,arc_challenge,gemma2:2b,mcq,A,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1090,arc_challenge,gpt-4o,mcq,A,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1090,arc_challenge,gpt-5,mcq,A,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1090,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,0.0,0.25,,0.0,0.0,0.0,-0.5,-0.5,0.0,stable
arc_1090,arc_challenge,llama3.2:1b,mcq,A,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_1090,arc_challenge,llama3.2:3b,mcq,A,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1090,arc_challenge,mistral-nemo:latest,mcq,A,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1090,arc_challenge,mistral:instruct,mcq,A,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1090,arc_challenge,qwen2.5:3b,mcq,A,8,0.5,0.33071891388307384,0.16928108611692616,0.16928108611692616,0.5,0.125,,0.0,-1.0,0.0,0.25,-0.25,-0.25,stable
arc_1090,arc_challenge,qwen2.5:7b,mcq,A,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_1093,arc_challenge,gemma2:2b,mcq,C,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1093,arc_challenge,gpt-4o,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1093,arc_challenge,gpt-5,mcq,C,8,0.4841229182759271,0.4841229182759271,0.0,0.0,0.375,0.375,,0.25,0.75,-0.25,0.25,0.75,-0.25,stable
arc_1093,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1093,arc_challenge,llama3.2:1b,mcq,C,8,0.33071891388307384,0.33071891388307384,0.0,0.0,0.125,0.125,,-0.25,0.25,-0.25,-0.25,0.25,-0.25,stable
arc_1093,arc_challenge,llama3.2:3b,mcq,C,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1093,arc_challenge,mistral-nemo:latest,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1093,arc_challenge,mistral:instruct,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1093,arc_challenge,qwen2.5:3b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1093,arc_challenge,qwen2.5:7b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1098,arc_challenge,gemma2:2b,mcq,B,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1098,arc_challenge,gpt-4o,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1098,arc_challenge,gpt-5,mcq,B,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,artifact
arc_1098,arc_challenge,llama3.1:8b,mcq,B,8,0.5,0.5,0.0,0.0,0.5,0.5,,0.0,1.0,0.0,0.0,1.0,0.0,stable
arc_1098,arc_challenge,llama3.2:1b,mcq,B,8,0.5,0.5,0.0,0.0,0.5,0.5,,0.0,1.0,0.0,0.0,1.0,0.0,stable
arc_1098,arc_challenge,llama3.2:3b,mcq,B,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
